EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,eval_traj_length,advs/mean_Mean,advs/mean_Std,advs/mean_Max,advs/mean_Min,advs/std_Mean,advs/std_Std,advs/std_Max,advs/std_Min,advs/max_Mean,advs/max_Std,advs/max_Max,advs/max_Min,advs/min_Mean,advs/min_Std,advs/min_Max,advs/min_Min,Training/vf_loss_Mean,Training/vf_loss_Std,Training/vf_loss_Max,Training/vf_loss_Min,grad_norm/vf_Mean,grad_norm/vf_Std,grad_norm/vf_Max,grad_norm/vf_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/alpha_loss_Mean,Training/alpha_loss_Std,Training/alpha_loss_Max,Training/alpha_loss_Min,Training/alpha_Mean,Training/alpha_Std,Training/alpha_Max,Training/alpha_Min,Training/eta_Mean,Training/eta_Std,Training/eta_Max,Training/eta_Min,logprob/mean_Mean,logprob/mean_Std,logprob/mean_Max,logprob/mean_Min,logprob/std_Mean,logprob/std_Std,logprob/std_Max,logprob/std_Min,logprob/max_Mean,logprob/max_Std,logprob/max_Max,logprob/max_Min,logprob/min_Mean,logprob/min_Std,logprob/min_Max,logprob/min_Min,KL/mean_Mean,KL/mean_Std,KL/mean_Max,KL/mean_Min,KL/std_Mean,KL/std_Std,KL/std_Max,KL/std_Min,KL/max_Mean,KL/max_Std,KL/max_Max,KL/max_Min,KL/min_Mean,KL/min_Std,KL/min_Max,KL/min_Min,grad_norm/pf_Mean,grad_norm/pf_Std,grad_norm/pf_Max,grad_norm/pf_Min
296,16.33406710624695,594000,-933.47181,446.95429,nan,2.47241,2.03405,11.82742,3000.00000,-0.08669,0.08970,0.11626,-0.36997,1.39739,0.26085,2.05451,0.93337,4.51775,2.42963,9.27406,1.97712,-6.55810,2.79818,-1.81617,-11.56348,1.07630,0.57798,3.16279,0.33345,13.96921,5.23754,40.95608,5.43390,-0.24702,0.00574,-0.22892,-0.25826,-0.00015,0.00042,0.00143,-0.00210,0.14843,0.00776,0.16373,0.13824,3.49800,0.00186,3.50145,3.49522,15.89756,0.34449,16.59301,14.75598,2.92541,0.31805,3.69750,2.22510,21.19891,0.59171,22.21890,19.54971,7.35918,2.04496,11.07519,3.24022,0.01101,0.00279,0.02327,0.00000,0.00919,0.00909,0.04317,0.00000,0.06636,0.07327,0.31588,0.00000,0.00326,0.00102,0.00562,0.00000,0.49609,0.05013,0.64970,0.34387
297,15.53426456451416,596000,-915.24363,371.53749,nan,2.40382,2.03808,11.09221,3000.00000,0.10352,0.15004,0.56817,-0.14937,1.08573,0.29232,1.83016,0.75477,4.25704,2.24064,8.13057,1.82941,-2.39372,0.61833,-1.38682,-3.67121,0.94440,0.69879,3.04489,0.29834,16.09095,6.45182,42.00428,4.63882,-0.24452,0.00613,-0.22914,-0.25762,0.00007,0.00029,0.00164,-0.00054,0.15541,0.00269,0.16374,0.15271,3.52947,0.01674,3.55732,3.50146,15.75223,0.37217,16.60926,14.81532,2.98829,0.26410,3.59876,2.26093,21.31888,0.55677,22.27677,19.72129,7.73417,1.37001,11.81861,5.28605,0.00956,0.00180,0.01349,0.00000,0.00348,0.00089,0.00639,0.00000,0.01985,0.00500,0.03919,0.00000,0.00355,0.00094,0.00561,0.00000,0.55181,0.06513,0.79209,0.31920
298,15.074940919876099,598000,-338.61480,185.11808,nan,2.33368,1.84225,10.89885,3000.00000,-0.38295,0.09692,-0.06740,-0.57571,0.85717,0.11799,1.16536,0.65302,2.34265,1.02651,4.50784,0.70318,-2.58550,0.32888,-1.91906,-3.16200,0.54849,0.21931,1.24143,0.24621,12.51442,5.34221,35.31704,3.27175,-0.24645,0.00555,-0.23289,-0.26055,-0.00001,0.00031,0.00156,-0.00072,0.15057,0.00359,0.15716,0.14517,3.56357,0.00243,3.56700,3.55766,15.86750,0.35059,16.74309,14.97252,2.96147,0.32092,3.81919,2.02856,21.19901,0.58848,22.79484,20.07471,7.46548,2.49831,12.15155,-1.10273,0.01006,0.00204,0.01485,0.00000,0.00374,0.00099,0.00667,0.00000,0.02147,0.00537,0.04008,0.00000,0.00384,0.00111,0.00726,0.00000,0.51884,0.05578,0.64012,0.35521
299,19.93373990058899,600000,-964.80777,62.50973,nan,2.53543,2.03295,15.36520,2513.75000,-1.17503,0.07181,-1.01942,-1.35830,0.84928,0.05668,0.99855,0.71418,0.97402,0.35203,1.60665,0.13961,-3.56612,0.27905,-2.60468,-4.01068,0.47394,0.25919,2.41908,0.21852,11.54655,9.00908,69.20647,3.28348,-0.24757,0.00602,-0.22694,-0.26196,0.00010,0.00031,0.00157,-0.00042,0.14347,0.00432,0.15708,0.13983,3.56194,0.00348,3.56709,3.55572,15.90834,0.38953,16.86810,14.45906,2.87155,0.23401,3.41394,2.27058,21.01749,0.49872,21.95723,19.59378,8.03869,1.58069,12.17947,4.90857,0.00932,0.00204,0.01300,0.00000,0.00323,0.00089,0.00550,0.00000,0.01850,0.00479,0.03010,0.00000,0.00369,0.00105,0.00600,0.00000,0.50628,0.05724,0.64278,0.30165
300,15.21849274635315,602000,-695.74783,354.60442,nan,2.37868,1.88616,10.95342,3000.00000,-0.43881,0.25753,0.10455,-1.31705,2.35955,0.53644,3.77908,1.36059,5.96595,0.62845,7.26867,3.81146,-12.22777,6.25637,-2.84144,-23.03027,2.84783,1.94722,10.08268,0.49056,21.81786,9.81000,74.52148,6.99292,-0.24513,0.00585,-0.22866,-0.26023,-0.00011,0.00035,0.00143,-0.00085,0.14308,0.00725,0.15765,0.13375,3.56011,0.00285,3.56490,3.55553,15.79929,0.37033,16.76708,14.83810,2.94291,0.27603,3.99435,2.33906,21.32935,0.83773,24.01653,19.63028,7.55589,1.91986,11.59684,3.04229,0.01072,0.00243,0.01546,0.00000,0.00540,0.00234,0.01286,0.00000,0.03214,0.01709,0.09719,0.00000,0.00305,0.00114,0.00680,0.00000,0.49394,0.06106,0.66063,0.35202
301,16.982264041900635,604000,-726.51092,361.54315,nan,2.55018,1.95290,12.36253,2204.00000,0.26910,0.15474,0.71821,-0.09546,1.46209,0.19068,1.99666,1.11465,6.01067,1.42829,9.85300,3.15297,-3.31706,0.36431,-2.22407,-4.00233,1.12941,0.60780,3.27835,0.38708,13.44190,5.29441,36.87658,5.87371,-0.24480,0.00565,-0.22946,-0.26157,0.00010,0.00031,0.00158,-0.00043,0.14583,0.00378,0.15765,0.14228,3.58569,0.01269,3.60758,3.56500,15.77060,0.34508,16.55557,14.96795,2.98957,0.28913,3.72695,2.22471,21.37520,0.67164,22.35107,19.48077,7.53554,1.62083,11.43854,4.77279,0.00938,0.00202,0.01300,0.00000,0.00330,0.00086,0.00531,0.00000,0.01912,0.00502,0.03176,0.00000,0.00356,0.00109,0.00627,0.00000,0.49641,0.05860,0.67847,0.33374
302,16.48950695991516,606000,-688.45814,277.82212,nan,2.45738,2.15505,11.87692,3000.00000,0.12395,0.08687,0.32088,-0.12541,1.45484,0.12605,1.74056,1.18348,4.91150,1.28138,6.74543,2.38185,-3.46796,0.54196,-2.07996,-4.46164,0.76349,0.38121,2.06684,0.34460,13.29829,5.28768,32.73571,4.38389,-0.24431,0.00547,-0.23149,-0.25909,-0.00002,0.00029,0.00145,-0.00067,0.14077,0.00375,0.14956,0.13581,3.61423,0.00301,3.61957,3.60781,15.73973,0.34038,16.81381,15.01400,2.97381,0.29291,3.76666,2.28810,20.94439,0.64704,23.21246,19.49578,7.29382,1.72622,10.79095,3.82092,0.01017,0.00206,0.01490,0.00000,0.00363,0.00102,0.00795,0.00000,0.02061,0.00527,0.04042,0.00000,0.00389,0.00105,0.00759,0.00000,0.53197,0.06025,0.71198,0.35912
303,15.560357093811035,608000,-613.46538,155.01574,nan,2.45593,1.89569,11.20858,3000.00000,-0.52025,0.08109,-0.27156,-0.70225,1.41578,0.10124,1.71513,1.17260,3.35141,1.12846,5.02928,1.49187,-4.72898,0.50218,-3.30418,-5.52737,0.44355,0.27403,1.80777,0.21865,10.76038,5.67642,34.06019,3.80110,-0.24665,0.00554,-0.23227,-0.26738,-0.00004,0.00034,0.00150,-0.00100,0.14494,0.00533,0.15554,0.13799,3.60834,0.00720,3.61961,3.59556,15.89438,0.33697,17.19624,14.94924,2.97001,0.28142,3.65791,2.20859,21.09870,0.56930,22.00365,19.64477,7.24786,1.97452,12.07406,2.86773,0.01028,0.00229,0.01679,0.00000,0.00369,0.00103,0.00732,0.00000,0.02108,0.00538,0.03722,0.00000,0.00396,0.00117,0.00676,0.00000,0.52953,0.05831,0.68720,0.34809
304,20.78340983390808,610000,-871.90761,301.86650,nan,2.42214,1.90022,16.46083,2479.75000,-0.40030,0.16672,-0.01083,-0.84391,1.82461,0.41793,2.99550,1.13095,4.90327,1.43624,7.99674,2.06948,-9.29252,4.30322,-2.58480,-16.12230,2.19553,1.42710,6.90075,0.52614,19.16671,7.40169,60.29167,7.60744,-0.24553,0.00599,-0.23119,-0.25953,-0.00007,0.00044,0.00156,-0.00143,0.15452,0.00489,0.16446,0.14803,3.59133,0.00178,3.59542,3.58802,15.80485,0.38148,16.70212,14.91769,3.00093,0.27701,3.70741,2.46883,21.18813,0.63380,22.59094,19.38561,7.37968,1.28418,11.16951,5.42984,0.01044,0.00287,0.01963,0.00000,0.00903,0.00859,0.04439,0.00000,0.06371,0.06670,0.36307,0.00000,0.00330,0.00102,0.00597,0.00000,0.47904,0.05250,0.65674,0.36639
305,15.968411445617676,612000,-902.10103,225.28291,nan,2.55617,2.20472,11.20734,3000.00000,-0.09684,0.11112,0.19827,-0.33246,1.52119,0.18069,2.07758,1.21878,5.88864,3.36797,11.93958,2.11060,-3.55991,0.43947,-2.64146,-4.46945,1.12707,0.71616,3.34449,0.32468,12.95097,5.86263,39.74916,4.42739,-0.24721,0.00616,-0.22620,-0.26218,0.00009,0.00032,0.00164,-0.00054,0.15207,0.00403,0.16440,0.14842,3.59791,0.00614,3.60887,3.58767,15.90648,0.38775,16.79524,14.54828,3.06254,0.33335,4.20992,2.13697,21.31235,0.60626,22.61540,19.62277,6.68752,2.89590,11.65311,0.11006,0.00944,0.00202,0.01354,0.00000,0.00367,0.00104,0.00680,0.00000,0.02234,0.00733,0.04776,0.00000,0.00360,0.00105,0.00694,0.00000,0.51644,0.06241,0.66700,0.34184
306,19.361878871917725,614000,-619.57612,-92.25253,nan,2.38110,1.94629,15.03433,3000.00000,-2.06824,0.13995,-1.72081,-2.38749,2.71233,0.12788,3.02831,2.39466,3.09360,1.03020,5.00691,1.19557,-8.64211,0.38519,-7.46243,-9.30614,1.65023,1.89518,11.83043,0.29673,14.57223,15.21574,95.68591,4.20170,-0.24669,0.00573,-0.22712,-0.25887,0.00013,0.00030,0.00152,-0.00058,0.14057,0.00385,0.15220,0.13704,3.58812,0.01350,3.60893,3.56459,15.88536,0.35984,16.68175,14.65577,2.92326,0.30135,3.77000,2.14596,21.23993,0.59162,22.40201,19.61531,7.79250,1.87245,11.44192,1.68842,0.00915,0.00204,0.01418,0.00000,0.00333,0.00087,0.00589,0.00000,0.01962,0.00552,0.03881,0.00000,0.00367,0.00115,0.00726,0.00000,0.47130,0.05477,0.65337,0.27966
307,16.031311750411987,616000,-1141.51110,-521.49284,nan,2.49022,1.98703,11.55389,3000.00000,-4.73740,0.19289,-4.24060,-5.17586,5.44949,0.17493,5.83645,4.86356,1.24989,0.28640,1.76671,0.61984,-17.67362,0.39501,-16.67422,-18.17824,8.31145,12.29364,54.79830,0.75220,30.44566,33.93170,156.51837,6.05762,-0.24620,0.00579,-0.23158,-0.26017,0.00001,0.00027,0.00138,-0.00056,0.12886,0.00347,0.13746,0.12443,3.53614,0.01650,3.56428,3.50785,15.84256,0.36645,16.69635,14.91864,3.00236,0.32023,3.82964,2.34952,21.30311,0.70116,22.63215,19.98602,7.04417,3.06998,12.31828,-1.79659,0.00992,0.00201,0.01442,0.00000,0.00358,0.00095,0.00633,0.00000,0.02109,0.00576,0.03985,0.00000,0.00396,0.00112,0.00710,0.00000,0.45694,0.04621,0.57763,0.32347
308,15.935453176498413,618000,-1162.40229,270.13406,nan,2.41687,2.12330,11.39512,3000.00000,-0.60855,0.43039,0.31349,-1.90562,4.60774,1.04938,7.35954,3.08536,7.88201,2.02244,12.24188,4.72044,-24.54697,12.28446,-6.69111,-45.74310,12.07163,9.76573,53.52927,0.81078,52.06896,28.83825,193.74951,16.60048,-0.24839,0.00551,-0.23308,-0.25923,-0.00008,0.00033,0.00134,-0.00101,0.13689,0.00575,0.14547,0.12862,3.48539,0.01251,3.50751,3.46394,15.98915,0.34473,16.68126,15.02215,2.94917,0.32477,3.95231,2.24475,21.36360,0.69737,22.85843,19.56715,7.10240,2.46619,11.75922,1.41078,0.01056,0.00242,0.01741,0.00000,0.00615,0.00466,0.02834,0.00000,0.04056,0.03682,0.22750,0.00000,0.00360,0.00100,0.00604,0.00000,0.47701,0.04884,0.60205,0.31417
309,17.31584644317627,620000,-1205.60074,563.84650,nan,2.45626,1.94043,12.91892,2570.25000,1.45734,0.18758,1.89804,0.88635,1.91428,0.40966,3.25836,1.22285,5.06455,0.68763,6.83734,4.06096,-8.73829,3.51843,-0.97627,-15.10161,1.98376,1.43291,7.35965,0.43256,18.91257,13.65314,97.81390,6.51064,-0.24478,0.00563,-0.22508,-0.26198,-0.00004,0.00031,0.00145,-0.00069,0.14396,0.00445,0.15228,0.13816,3.44536,0.01043,3.46366,3.42731,15.76445,0.36272,16.89324,14.56763,2.96109,0.30460,3.94219,2.23146,21.11433,0.62488,22.23360,19.68460,7.50261,1.46794,11.49711,4.55972,0.01027,0.00217,0.01457,0.00000,0.00386,0.00102,0.00656,0.00000,0.02264,0.00664,0.04367,0.00000,0.00382,0.00112,0.00699,0.00000,0.54004,0.06345,0.71009,0.34280
310,18.95193886756897,622000,-1433.97808,561.80287,nan,2.42985,2.14779,14.37412,3000.00000,0.94669,0.06842,1.16386,0.79222,1.18035,0.08374,1.48348,0.96877,3.81602,0.54143,4.58220,2.68528,-2.74388,0.66405,-1.27018,-3.58863,0.54469,0.27824,2.06795,0.27217,12.06089,6.76403,50.73200,3.97586,-0.24939,0.00553,-0.23648,-0.26582,0.00003,0.00031,0.00152,-0.00076,0.14427,0.00287,0.15219,0.14073,3.41370,0.00755,3.42708,3.40052,16.05854,0.33450,17.05191,15.33425,2.77187,0.26048,3.74081,2.15499,21.15438,0.49783,22.50798,19.57492,8.31982,1.74390,11.78527,4.17205,0.00981,0.00209,0.01536,0.00000,0.00347,0.00098,0.00623,0.00000,0.01990,0.00518,0.03133,0.00000,0.00380,0.00109,0.00710,0.00000,0.54084,0.06484,0.78305,0.36661
311,15.801528453826904,624000,-1174.82281,429.05089,nan,2.36292,2.28950,11.14894,3000.00000,0.01239,0.08079,0.27284,-0.17120,1.20178,0.07420,1.40505,1.01524,3.22492,0.62142,3.89452,2.02993,-2.77652,0.32889,-2.12273,-3.56780,0.43149,0.18263,1.30637,0.25460,8.65306,3.70192,27.15899,3.49665,-0.24839,0.00501,-0.23531,-0.26634,-0.00001,0.00028,0.00148,-0.00071,0.14391,0.00297,0.15065,0.14046,3.38968,0.00612,3.40037,3.37920,15.98406,0.31968,17.09796,15.08720,2.97788,0.28478,3.73912,2.20456,21.47922,0.69074,23.32869,19.98867,7.56815,1.91996,11.54516,3.03235,0.01008,0.00193,0.01481,0.00000,0.00360,0.00084,0.00573,0.00000,0.02048,0.00460,0.03306,0.00000,0.00388,0.00108,0.00735,0.00000,0.52887,0.05820,0.68703,0.39830
312,15.746973276138306,626000,-1156.54683,322.58455,nan,2.48034,2.05342,11.21306,2580.75000,-0.29717,0.11458,-0.02343,-0.58083,1.65705,0.26551,2.33537,1.11641,7.50471,3.03032,12.99370,2.30871,-5.97247,2.16390,-2.58866,-10.97227,1.30455,0.78682,4.05277,0.37642,15.58228,6.74533,47.51516,6.91321,-0.24778,0.00564,-0.23185,-0.26115,-0.00008,0.00034,0.00151,-0.00101,0.15056,0.00562,0.16164,0.14403,3.41673,0.02237,3.45336,3.37907,15.94847,0.35704,16.76449,14.94440,2.87397,0.28130,3.60328,2.28769,21.39359,0.69121,23.08630,19.94363,7.51407,2.38152,11.79699,2.58582,0.01052,0.00227,0.01660,0.00000,0.00750,0.00402,0.01974,0.00000,0.05195,0.03114,0.15212,0.00000,0.00287,0.00085,0.00499,0.00000,0.50916,0.05669,0.66315,0.34521
313,15.842909812927246,628000,-1823.47773,233.77304,nan,2.35748,2.12546,11.35981,3000.00000,-0.17920,0.21317,0.55762,-0.60017,1.60276,0.35946,2.55922,1.08920,6.13304,3.21810,12.21836,1.86791,-3.47840,0.22926,-2.71957,-3.80637,1.58819,1.19179,6.25729,0.30890,14.64880,6.56285,44.94261,4.91724,-0.24551,0.00749,-0.22473,-0.26450,0.00003,0.00028,0.00162,-0.00062,0.15554,0.00149,0.16158,0.15421,3.47822,0.01357,3.50119,3.45375,15.85088,0.40379,16.93791,14.81690,2.99388,0.33055,3.97192,2.29403,21.22049,0.59835,22.17480,19.57081,7.33609,1.75989,11.42018,3.71525,0.00980,0.00179,0.01399,0.00000,0.00344,0.00075,0.00581,0.00000,0.02024,0.00451,0.03879,0.00000,0.00383,0.00107,0.00692,0.00000,0.55498,0.06488,0.75836,0.30863
314,17.021011352539062,630000,-1173.90410,-11.79385,nan,2.42735,1.85081,12.74264,2588.25000,-1.23069,0.14370,-0.80120,-1.51441,1.48156,0.12772,1.90620,1.29379,2.85467,1.37068,5.67255,1.00569,-4.05873,0.21838,-3.59111,-4.62389,0.86189,0.59361,3.77499,0.30123,13.31792,9.49395,62.37846,3.80023,-0.24873,0.00563,-0.23038,-0.26160,0.00006,0.00030,0.00157,-0.00050,0.14927,0.00251,0.15679,0.14587,3.49876,0.00290,3.50283,3.49363,16.02682,0.34723,16.83192,15.07417,2.94031,0.33002,3.78775,2.24004,21.18515,0.53136,22.12426,19.77755,6.95541,2.38696,11.35936,1.37251,0.00961,0.00194,0.01333,0.00000,0.00343,0.00087,0.00612,0.00000,0.01949,0.00495,0.03707,0.00000,0.00371,0.00112,0.00634,0.00000,0.51388,0.06239,0.68486,0.34206
315,20.26419973373413,632000,-1417.45380,-264.86683,nan,2.48485,2.16512,15.61405,3000.00000,-2.59333,0.11968,-2.22792,-2.81626,1.28829,0.06788,1.49234,1.07126,0.60958,0.41069,1.33499,-0.36551,-5.70411,0.34324,-4.60922,-6.15114,1.05086,1.39013,8.33593,0.29226,17.71261,17.49440,99.28104,4.85025,-0.24725,0.00613,-0.23166,-0.26248,0.00001,0.00034,0.00148,-0.00115,0.14825,0.00379,0.15378,0.14130,3.49048,0.00163,3.49355,3.48773,15.92235,0.38109,16.85142,14.90688,2.82955,0.26362,3.43603,2.03536,21.27588,0.58031,22.70443,19.65973,8.50544,1.30460,11.05901,6.50605,0.00997,0.00231,0.01817,0.00000,0.00364,0.00119,0.01144,0.00000,0.02068,0.00615,0.05189,0.00000,0.00382,0.00114,0.00760,0.00000,0.50213,0.06074,0.71852,0.32194
316,15.704811096191406,634000,-1405.89937,364.97446,nan,2.46252,1.96775,11.27437,3000.00000,-0.33235,0.40158,0.55761,-1.44406,2.78424,1.17380,5.64115,1.00895,4.70853,2.65446,10.37053,2.47374,-15.97907,8.97349,-2.03632,-30.03329,7.32517,6.62045,26.71594,0.71891,35.68625,17.63004,100.91011,11.65577,-0.24840,0.00569,-0.22898,-0.26226,-0.00009,0.00046,0.00149,-0.00167,0.14684,0.00604,0.16008,0.14002,3.47580,0.00728,3.48768,3.46287,15.95939,0.35721,16.75339,14.73591,2.96233,0.28179,3.83328,1.91527,21.31035,0.57124,22.67497,19.73546,8.00840,1.77117,11.81817,3.31119,0.01063,0.00316,0.02119,0.00000,0.00774,0.00743,0.03516,0.00000,0.04680,0.04464,0.18892,0.00000,0.00312,0.00101,0.00591,0.00000,0.48494,0.06405,0.67012,0.33777
317,15.569943189620972,636000,-1402.14215,357.67413,nan,2.38913,2.06612,11.11453,3000.00000,0.42745,0.11036,0.79072,0.14122,1.33524,0.17782,1.90004,0.97473,6.18684,2.99295,10.87029,2.54757,-2.87031,0.37396,-1.96782,-3.59498,0.94574,0.50942,2.62808,0.38958,13.87181,5.62687,37.23414,5.43394,-0.25041,0.00571,-0.23513,-0.26284,0.00010,0.00030,0.00160,-0.00051,0.14940,0.00421,0.16012,0.14465,3.48480,0.01308,3.50680,3.46288,16.09928,0.36010,16.97031,15.19329,2.96965,0.32764,3.82384,2.33399,21.39066,0.61584,22.49626,19.64464,7.03347,2.18789,10.95089,2.51733,0.00935,0.00195,0.01345,0.00000,0.00335,0.00090,0.00611,0.00000,0.01915,0.00490,0.03214,0.00000,0.00374,0.00106,0.00659,0.00000,0.51857,0.05777,0.69163,0.37740
318,15.588420629501343,638000,-1776.84296,221.83540,nan,2.32117,1.80173,11.46531,3000.00000,-0.19494,0.12126,0.23941,-0.48910,1.75129,0.12234,2.08666,1.44637,4.96505,0.95385,6.21097,2.48675,-4.67258,0.28555,-3.54769,-5.12501,0.88538,0.51891,3.52908,0.34618,12.83965,8.23690,57.45478,5.34611,-0.24815,0.00528,-0.23499,-0.26206,0.00004,0.00026,0.00149,-0.00067,0.14051,0.00234,0.14863,0.13830,3.50597,0.00177,3.50828,3.50247,15.94959,0.32882,16.80587,15.05506,3.00191,0.29827,3.77145,2.32224,21.32424,0.65479,23.07575,20.00310,7.10031,2.20871,10.88374,1.65694,0.00972,0.00178,0.01481,0.00000,0.00355,0.00092,0.00682,0.00000,0.02047,0.00545,0.04331,0.00000,0.00373,0.00103,0.00744,0.00000,0.50822,0.05581,0.65736,0.35082
319,15.793296813964844,640000,-1798.46196,103.99042,nan,2.39602,1.93168,11.46542,3000.00000,-0.66560,0.07499,-0.43983,-0.85116,1.67945,0.06532,1.83239,1.46253,2.67909,0.34897,3.46085,1.78433,-4.17886,0.49292,-3.38655,-5.41928,0.57238,0.47866,3.26322,0.27342,12.42534,9.47594,60.43554,3.87962,-0.24944,0.00580,-0.23398,-0.26680,0.00000,0.00026,0.00143,-0.00059,0.13766,0.00254,0.14262,0.13375,3.48931,0.00817,3.50241,3.47506,16.04403,0.36900,17.17483,15.04752,3.04833,0.29026,3.72674,2.10877,21.38024,0.58897,22.85723,20.18711,7.14471,1.85764,11.73712,3.35729,0.00998,0.00184,0.01422,0.00000,0.00359,0.00093,0.00790,0.00000,0.02045,0.00501,0.04150,0.00000,0.00383,0.00114,0.00776,0.00000,0.50530,0.05599,0.65742,0.33450
320,15.610674381256104,642000,-1927.36530,410.32246,nan,2.42678,1.83922,11.34452,2526.50000,-0.00554,0.34010,0.72771,-1.13630,2.97513,1.22370,6.23345,1.04119,7.28674,2.82536,11.92663,2.93838,-17.19587,9.42375,-2.15353,-31.30236,7.71271,6.10794,30.15949,0.98872,38.79793,17.38462,122.17626,13.08986,-0.24927,0.00563,-0.23513,-0.26987,-0.00011,0.00040,0.00141,-0.00116,0.14421,0.00547,0.15686,0.13606,3.46927,0.00270,3.47490,3.46460,16.00994,0.34120,17.26096,15.18906,2.87423,0.27324,3.71694,2.25520,21.45118,0.96841,24.43874,19.40072,7.70558,1.92603,11.82071,3.64450,0.01078,0.00278,0.01766,0.00000,0.00834,0.00659,0.02752,0.00000,0.05599,0.04799,0.21537,0.00000,0.00327,0.00109,0.00746,0.00000,0.48495,0.05857,0.67371,0.31083
321,16.978469133377075,644000,-1955.93012,494.15657,nan,2.31592,1.78466,12.87774,1900.25000,0.82507,0.12775,1.24289,0.49888,1.38617,0.12775,1.73462,1.07481,5.16574,0.70624,6.60538,3.72692,-1.85034,0.32897,-1.14018,-2.69741,0.69415,0.34878,2.62301,0.33743,13.66032,7.70580,61.21579,4.33268,-0.24820,0.00606,-0.23140,-0.26248,0.00007,0.00029,0.00157,-0.00063,0.14817,0.00324,0.15701,0.14518,3.48005,0.01011,3.49761,3.46445,16.00767,0.37756,16.86299,14.93066,2.85781,0.28081,3.52376,2.14187,21.27792,0.50951,22.60625,19.89634,7.67215,2.06022,11.36921,2.73942,0.00952,0.00191,0.01430,0.00000,0.00366,0.00095,0.00755,0.00000,0.02020,0.00501,0.03387,0.00000,0.00338,0.00093,0.00579,0.00000,0.55566,0.07017,0.75523,0.36404
322,18.769840478897095,646000,-1905.40531,474.83140,nan,2.27805,1.89895,14.59268,2867.50000,0.71723,0.07738,0.90453,0.49285,1.38591,0.05910,1.53121,1.17073,4.11689,0.42234,4.89287,2.90695,-2.42314,0.30080,-1.61054,-2.73772,0.50263,0.33985,2.57373,0.24924,10.24165,6.10319,44.94417,3.45132,-0.24793,0.00601,-0.23445,-0.26339,-0.00002,0.00030,0.00148,-0.00049,0.14438,0.00464,0.15346,0.13805,3.49101,0.00527,3.49839,3.48155,15.96884,0.37827,16.92086,15.18482,2.89854,0.26943,3.68395,2.22352,21.41623,0.78348,22.68581,19.24359,7.57262,1.98561,12.15802,2.98114,0.01015,0.00205,0.01356,0.00000,0.00358,0.00087,0.00590,0.00000,0.02079,0.00523,0.03441,0.00000,0.00394,0.00117,0.00683,0.00000,0.56158,0.06316,0.69669,0.38162
323,15.869271039962769,648000,-2012.99356,458.20148,nan,2.39322,1.98830,11.48752,3000.00000,0.36490,0.06566,0.65540,0.16498,1.17855,0.06333,1.34800,1.01693,3.08237,0.61012,4.18531,2.09951,-3.06085,0.56965,-1.97485,-3.98180,0.42946,0.19467,1.65071,0.25612,9.79704,4.36100,30.52951,3.48657,-0.24845,0.00529,-0.23598,-0.26090,-0.00000,0.00029,0.00153,-0.00075,0.14776,0.00389,0.15378,0.14268,3.46759,0.00830,3.48143,3.45322,15.99994,0.33519,16.68306,15.21650,2.93307,0.26654,3.62287,2.24677,21.41168,0.61315,22.76056,20.07539,7.83002,1.65292,11.45784,4.35360,0.01003,0.00196,0.01517,0.00000,0.00362,0.00093,0.00665,0.00000,0.02113,0.00530,0.03656,0.00000,0.00398,0.00104,0.00723,0.00000,0.56574,0.06377,0.71024,0.34641
324,19.00834083557129,650000,-2687.13673,293.31440,nan,2.47903,2.16960,14.35952,2770.25000,-0.90679,0.11869,-0.54539,-1.22292,2.23317,0.30584,3.11617,1.71165,6.26901,2.92250,11.92594,1.82569,-9.15866,3.18204,-5.40643,-15.36496,2.80280,1.69762,8.86012,0.71085,23.04846,10.88222,89.56355,8.15948,-0.25003,0.00513,-0.23738,-0.26161,-0.00005,0.00031,0.00154,-0.00079,0.15285,0.00375,0.15953,0.14780,3.44389,0.00506,3.45308,3.43532,16.13151,0.31830,16.84221,15.36249,2.83789,0.28289,3.57925,2.04739,21.33642,0.62962,22.59045,19.68078,7.79388,1.92958,12.24197,4.00674,0.01035,0.00200,0.01519,0.00000,0.00653,0.00252,0.01353,0.00000,0.04006,0.01569,0.08753,0.00000,0.00325,0.00094,0.00598,0.00000,0.52024,0.05639,0.68340,0.35740
325,16.250245571136475,652000,-2082.33854,342.72480,nan,2.43657,1.82861,11.98488,2395.25000,-0.47144,0.11639,-0.07856,-0.75511,1.98356,0.14141,2.33820,1.62634,4.88728,1.23429,7.10522,2.16904,-5.93658,0.99783,-4.43773,-7.45077,1.04210,0.75025,4.49261,0.38099,16.66609,12.41860,80.46625,5.59117,-0.24670,0.00502,-0.23299,-0.26054,0.00007,0.00028,0.00160,-0.00051,0.15133,0.00274,0.15961,0.14831,3.42428,0.00659,3.43524,3.41292,15.87781,0.31735,16.73683,15.01080,2.86168,0.27237,3.54356,2.13675,21.48335,0.80368,22.91909,19.82262,7.89653,1.71931,12.01541,4.97137,0.00953,0.00177,0.01346,0.00000,0.00356,0.00079,0.00533,0.00000,0.02022,0.00475,0.03678,0.00000,0.00348,0.00099,0.00591,0.00000,0.55202,0.06190,0.76341,0.34211
